timestamp,gross_return,execution_cost,strategy_return,equity_curve,turnover
2026-04-30 00:00:00+00:00,0.0034619112216567553,5e-05,0.003411911221656755,1.089328405952616,0.030868848509952626
2026-05-01 00:00:00+00:00,0.01577986272626732,5e-05,0.015729862726267318,1.1064633922420744,0.15128915426123404
2026-05-02 00:00:00+00:00,-0.002566188117969232,5e-05,-0.0026161881179692322,1.1035686758623227,0.03605833382616398
2026-05-03 00:00:00+00:00,-0.003328147649315069,5e-05,-0.0033781476493150693,1.0998406579341007,0.04047561238681564
2026-05-04 00:00:00+00:00,0.005499163643384719,5e-05,0.0054491636433847196,1.1058338696608314,0.11189507455854338
2026-05-05 00:00:00+00:00,-0.004795051842543569,5e-05,-0.004845051842543568,1.1004760472330841,0.15867554694236896
2026-05-06 00:00:00+00:00,0.008488600507590418,5e-05,0.008438600507590419,1.1097625249638563,0.04339389317147745
2026-05-07 00:00:00+00:00,-0.0004604216951151006,5e-05,-0.0005104216951151006,1.109196078094689,0.0627550243930161
2026-05-08 00:00:00+00:00,-0.005689126634130202,5e-05,-0.005739126634130202,1.102830261340423,0.14215882250100018
2026-05-09 00:00:00+00:00,0.005576264752976926,5e-05,0.005526264752976926,1.108924793342185,0.17521049243036443
2026-05-10 00:00:00+00:00,-0.005044268072337849,5e-05,-0.005094268072337848,1.1032756331728382,0.09512600165439818
2026-05-11 00:00:00+00:00,0.005711430032664784,5e-05,0.005661430032664784,1.10952175097679,0.03446257543371263
2026-05-12 00:00:00+00:00,0.0042707107317974035,5e-05,0.004220710731797404,1.1142047213383004,0.012369168910394263
2026-05-13 00:00:00+00:00,-0.0044316698924786,5e-05,-0.0044816698924785995,1.109211223584621,0.049041525099805396
2026-05-14 00:00:00+00:00,0.0020315615260803823,5e-05,0.001981561526080382,1.1114091938695727,0.03240977702370857
2026-05-15 00:00:00+00:00,0.0012001378258132433,5e-05,0.0011501378258132434,1.1126874676233987,0.12520197451418577
2026-05-16 00:00:00+00:00,0.0019345578964488931,5e-05,0.0018845578964488932,1.1147843915767879,0.03071152578685029
2026-05-17 00:00:00+00:00,0.0066342872012269665,5e-05,0.006584287201226967,1.1221244521783744,0.0960760883755076
2026-05-18 00:00:00+00:00,0.001969887951177712,5e-05,0.0019198879511777122,1.1242788053938335,0.1280246140592907
2026-05-19 00:00:00+00:00,0.005248177654117643,5e-05,0.005198177654117643,1.1301230063570298,0.10878982356755339
2026-05-20 00:00:00+00:00,0.0008465693003200185,5e-05,0.0007965693003200184,1.1310232276494792,0.043961860782209795
2026-05-21 00:00:00+00:00,0.002441659670567886,5e-05,0.002391659670567886,1.133728250289524,0.14670116945098466
2026-05-22 00:00:00+00:00,0.0049052752260374905,5e-05,0.004855275226037491,1.1392328129762137,0.13161921203468627
2026-05-23 00:00:00+00:00,0.010131521902960799,5e-05,0.0100815219029608,1.150718013532805,0.13562728066564209
2026-05-24 00:00:00+00:00,0.0019416327577725697,5e-05,0.0018916327577725698,1.1528947494221626,0.03227981776474325
2026-05-25 00:00:00+00:00,0.003026683110908128,5e-05,0.0029766831109081277,1.1563265517514223,0.03103814662055858
2026-05-26 00:00:00+00:00,0.004239920507352062,5e-05,0.004189920507352062,1.1611714680838012,0.16768563367110628
2026-05-27 00:00:00+00:00,0.0016210242088321228,5e-05,0.001571024208832123,1.162995696570766,0.0775882929502399
2026-05-28 00:00:00+00:00,0.01112357744088765,5e-05,0.01107357744088765,1.1758742194801615,0.06116127760275975
2026-05-29 00:00:00+00:00,-0.0058739840329913515,5e-05,-0.005923984032991351,1.168908359379155,0.09305928770976066
2026-05-30 00:00:00+00:00,0.0073316041530586615,5e-05,0.007281604153058662,1.177419887343355,0.122686916169809
2026-05-31 00:00:00+00:00,0.011756662355633794,5e-05,0.011706662355633795,1.1912035444152922,0.1724559536979849
2026-06-01 00:00:00+00:00,0.002051172215897579,5e-05,0.0020011722158975787,1.1935873478518548,0.05869585856994935
2026-06-02 00:00:00+00:00,-0.00153182206875604,5e-05,-0.00158182206875604,1.1916993050440348,0.16721743298304462
2026-06-03 00:00:00+00:00,0.004580800785786802,5e-05,0.004530800785786803,1.1970986571917497,0.014226113535663575
2026-06-04 00:00:00+00:00,0.0054808313745085555,5e-05,0.005430831374508556,1.2035998981376088,0.10438366719556018
2026-06-05 00:00:00+00:00,0.006072100093439462,5e-05,0.006022100093439463,1.210848097196647,0.11777576898578446
2026-06-06 00:00:00+00:00,-0.0021508205201887505,5e-05,-0.0022008205201887506,1.2081832378575053,0.02800255863762806
2026-06-07 00:00:00+00:00,-0.0029689329071848837,5e-05,-0.003018932907184884,1.204535813722828,0.03385773150086514
2026-06-08 00:00:00+00:00,0.006537426345051508,5e-05,0.006487426345051508,1.2123501510943315,0.08124943428377164
2026-06-09 00:00:00+00:00,-0.001017391139147627,5e-05,-0.001067391139147627,1.211056099285509,0.1742594250643409
2026-06-10 00:00:00+00:00,0.008824941528033039,5e-05,0.008774941528033039,1.221683045743907,0.11132723404984336
2026-06-11 00:00:00+00:00,0.00779966794082506,5e-05,0.00774966794082506,1.231150683677358,0.1686139476720359
2026-06-12 00:00:00+00:00,0.006260056459211601,5e-05,0.006210056459211601,1.2387961989327914,0.146741355654205
2026-06-13 00:00:00+00:00,-0.003939557357187101,5e-05,-0.0039895573571871006,1.2338539504432837,0.08945487226439955
2026-06-14 00:00:00+00:00,-0.0013854652997080698,5e-05,-0.0014354652997080697,1.2320827959125147,0.14340978637287186
2026-06-15 00:00:00+00:00,0.005331494549287931,5e-05,0.005281494549287931,1.238590034483398,0.013032253276087915
2026-06-16 00:00:00+00:00,-0.0027162190536230467,5e-05,-0.002766219053623047,1.2351638231303823,0.02855447945017494
2026-06-17 00:00:00+00:00,0.0015014857757523422,5e-05,0.0014514857757523423,1.23695664585038,0.15100286453006517
2026-06-18 00:00:00+00:00,0.004864250836564825,5e-05,0.004814250836564825,1.2429116654174595,0.1454589050152775
2026-06-19 00:00:00+00:00,-0.0018672950859857165,5e-05,-0.0019172950859857164,1.2405286369890403,0.04954892613429373
